SalePrice,OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,TotalBsmtSF,1stFlrSF,BsmtQual,KitchenQual,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,MasVnrArea,GarageYrBlt,Fireplaces,GarageFinish,GarageType,HeatingQC,BsmtFinSF1,Foundation,LotFrontage,WoodDeckSF,2ndFlrSF
190000,5,1582,2,TA,390,1624,1582,TA,TA,2,7,1964,1964,621.0,1964.0,0,Unf,Attchd,Fa,812,CBlock,,168,0
278000,8,1659,2,Gd,499,1501,1659,Gd,Ex,2,5,2000,2000,0.0,2000.0,1,Fin,Attchd,Ex,1158,PConc,40.0,212,0
281000,8,1970,3,Gd,753,1085,1120,Gd,Ex,2,8,2006,2006,788.0,2006.0,1,Fin,BuiltIn,Ex,0,PConc,86.0,177,850
180500,5,1152,2,TA,484,1152,1152,TA,TA,1,6,1964,1964,86.0,1964.0,1,RFn,Attchd,TA,1014,PConc,,227,0
119500,5,1302,1,TA,264,630,630,TA,TA,2,6,1972,1972,268.0,1972.0,0,Unf,Detchd,TA,231,CBlock,21.0,185,672
107500,5,2372,1,TA,432,994,1378,TA,TA,2,11,1892,1965,0.0,1985.0,0,RFn,Attchd,TA,0,Stone,60.0,0,994
162900,7,1664,2,TA,528,832,832,Gd,TA,2,8,1976,1976,0.0,1976.0,1,RFn,Attchd,TA,194,PConc,78.0,0,832
115000,5,864,2,TA,572,864,864,TA,TA,1,5,1955,1990,0.0,1957.0,0,Unf,Detchd,TA,167,CBlock,60.0,0,0
138500,5,1052,1,TA,288,1052,1052,TA,TA,1,5,1968,1968,168.0,1968.0,0,RFn,Attchd,Gd,1016,CBlock,70.0,356,0
155000,5,1128,2,TA,525,1120,1128,TA,TA,2,6,1963,1963,148.0,1963.0,0,RFn,Attchd,Gd,776,CBlock,80.0,192,0
140000,6,1072,2,TA,525,547,1072,Gd,TA,2,5,2005,2006,82.0,2005.0,0,Fin,Basment,Gd,547,PConc,35.0,0,0
160000,10,5642,2,Ex,1418,6110,4692,Ex,Ex,2,12,2008,2008,796.0,2008.0,3,Fin,Attchd,Ex,5644,PConc,313.0,214,950
154000,5,1246,1,TA,305,1246,1246,TA,Gd,1,6,1959,1994,0.0,1959.0,0,RFn,Attchd,Ex,340,CBlock,75.0,218,0
225000,7,1983,2,Gd,490,978,1005,Gd,Gd,2,9,1999,1999,344.0,1999.0,1,Fin,Attchd,Ex,694,PConc,,0,978
177500,6,1494,1,TA,213,771,753,TA,Gd,1,7,1942,1950,0.0,1942.0,2,Unf,Attchd,Fa,547,CBlock,,0,741
290000,8,2526,3,Gd,844,1165,1203,Gd,Gd,2,8,1994,1994,391.0,1994.0,1,RFn,Attchd,Ex,740,PConc,92.0,309,1323
232000,7,1616,3,Gd,834,1616,1616,Gd,Gd,2,7,2005,2005,228.0,2005.0,0,RFn,Attchd,Ex,0,PConc,73.0,208,0
130000,7,1708,2,Gd,380,976,976,Gd,Gd,2,7,2004,2004,117.0,2004.0,0,Unf,Detchd,Ex,0,PConc,32.0,0,732
325000,9,1652,2,Gd,840,1652,1652,Ex,Ex,2,6,2006,2007,300.0,2006.0,2,Fin,Attchd,Ex,1572,PConc,108.0,404,0
202500,7,1368,2,Gd,474,1368,1368,Gd,Gd,2,6,2005,2006,94.0,2005.0,1,RFn,Attchd,Ex,0,PConc,48.0,132,0
138000,5,990,2,TA,480,990,990,Gd,TA,1,5,1994,1995,0.0,2000.0,0,Unf,Detchd,Ex,746,PConc,60.0,0,0
147000,5,1122,2,TA,528,924,1122,TA,Gd,1,6,1948,2005,0.0,1948.0,0,Unf,Attchd,Ex,144,CBlock,100.0,0,0
179200,6,1294,2,TA,496,1278,1294,Gd,Gd,2,6,1991,1991,88.0,1991.0,0,RFn,Attchd,Gd,1200,CBlock,,112,0
335000,7,1902,2,Gd,567,1902,1902,Gd,Ex,2,7,1959,2002,0.0,1959.0,2,Fin,Attchd,TA,1406,PConc,100.0,0,0
203000,7,1274,2,Gd,508,1274,1274,Gd,Gd,2,6,2005,2007,80.0,2005.0,0,RFn,Attchd,Ex,925,PConc,68.0,264,0
302000,8,2810,2,Gd,750,1453,1453,Ex,Gd,2,9,1990,1990,336.0,1990.0,1,RFn,Attchd,Ex,482,PConc,,500,1357
333168,9,2599,3,Gd,779,1393,1422,Gd,Gd,2,10,1999,1999,165.0,1999.0,1,Fin,BuiltIn,Ex,0,PConc,108.0,668,1177
119000,4,948,1,TA,280,948,948,TA,TA,1,5,1954,1954,0.0,1956.0,1,Unf,Detchd,Ex,732,CBlock,60.0,0,0
206900,6,2112,2,TA,576,952,1092,Fa,TA,2,9,1969,1969,0.0,1969.0,2,Unf,Attchd,TA,500,CBlock,85.0,280,1020
295493,8,1630,3,Gd,860,1622,1630,Ex,Ex,2,8,2008,2008,270.0,2008.0,1,RFn,Attchd,Ex,0,PConc,61.0,172,0
208900,7,1352,2,Gd,466,1352,1352,Ex,Gd,2,5,2006,2007,0.0,2006.0,1,RFn,Attchd,Ex,0,PConc,47.0,0,0
275000,8,1787,3,Gd,748,1753,1787,Gd,Gd,2,7,2001,2002,178.0,2001.0,1,RFn,Attchd,Ex,0,PConc,,198,0
111000,4,948,1,TA,248,864,948,TA,TA,1,5,1954,1954,132.0,1954.0,0,Unf,Attchd,Ex,492,PConc,75.0,0,0
156500,6,1478,2,TA,442,1478,1478,TA,TA,1,6,1957,1957,0.0,1957.0,2,RFn,Attchd,Gd,189,CBlock,70.0,114,0
72500,3,720,1,TA,287,0,720,,TA,1,4,1949,1950,0.0,1955.0,0,Unf,Detchd,TA,0,CBlock,,0,0
190000,7,1923,2,Gd,564,750,1061,Gd,Gd,2,8,1992,1992,0.0,1992.0,1,RFn,Attchd,Ex,674,PConc,107.0,240,862
82500,4,708,0,Fa,0,420,708,TA,Fa,1,5,1940,1950,0.0,,0,,,Gd,280,CBlock,50.0,164,0
147000,8,1795,3,Gd,895,1795,1795,Ex,Gd,2,7,2006,2007,428.0,2007.0,1,RFn,Attchd,Ex,0,PConc,75.0,0,0
55000,4,796,0,TA,0,796,796,TA,TA,1,5,1922,1950,0.0,,0,,,Fa,0,BrkTil,40.0,0,0
79000,3,774,0,TA,0,544,774,TA,Gd,1,6,1931,2006,0.0,,0,,,Ex,544,BrkTil,70.0,0,0
130500,5,816,1,Gd,264,816,816,TA,Gd,1,5,1982,2008,0.0,1982.0,1,Unf,Attchd,Ex,641,CBlock,60.0,0,0
256000,6,2792,2,Gd,520,1510,1584,Gd,TA,2,8,1920,1950,0.0,1920.0,2,Unf,Detchd,Ex,493,BrkTil,60.0,0,1208
176500,7,1632,2,TA,462,935,955,Gd,TA,2,8,1998,1998,0.0,1998.0,1,Fin,Attchd,Gd,0,PConc,63.0,0,677
227000,8,1588,3,Gd,825,1588,1588,Gd,Gd,2,7,2006,2006,410.0,2006.0,1,RFn,Attchd,Ex,0,PConc,85.0,144,0
132500,5,954,2,TA,576,911,954,TA,TA,1,6,1976,1976,0.0,1976.0,0,Unf,Detchd,Gd,483,CBlock,55.0,0,0
100000,4,816,1,TA,288,816,816,TA,TA,1,3,1938,1958,0.0,1958.0,1,Unf,Detchd,Ex,690,CBlock,67.0,0,0
125500,5,1360,1,TA,297,803,803,TA,Gd,1,6,1938,1995,0.0,1951.0,0,Unf,Detchd,Ex,0,CBlock,60.0,0,557
125000,5,1365,2,TA,440,765,765,TA,TA,1,7,1970,1970,312.0,1970.0,0,Unf,Attchd,TA,765,CBlock,24.0,0,600
167900,6,1334,2,TA,630,1350,1334,Gd,TA,2,6,1977,1977,360.0,1977.0,1,RFn,Attchd,TA,686,CBlock,80.0,0,0
135000,5,1656,2,TA,506,1656,1656,TA,TA,2,8,1973,1973,564.0,1973.0,0,Unf,Detchd,TA,0,CBlock,87.0,0,0
52500,4,693,0,TA,0,693,693,TA,Fa,1,4,1941,1950,0.0,,0,,,Fa,0,CBlock,153.0,0,0
200000,7,1861,2,Gd,492,916,920,Gd,Gd,2,8,2002,2002,0.0,2002.0,0,RFn,BuiltIn,Ex,700,PConc,95.0,146,941
128500,5,864,1,TA,288,864,864,TA,TA,1,5,1972,1972,0.0,1972.0,0,RFn,Attchd,Ex,360,CBlock,120.0,0,0
123000,4,872,4,TA,480,858,872,TA,TA,1,5,1971,1971,0.0,1974.0,0,Unf,Detchd,TA,0,CBlock,70.0,0,0
155000,6,1114,2,TA,576,1114,1114,Gd,Gd,1,6,2003,2004,0.0,2004.0,0,Unf,Detchd,Ex,814,PConc,66.0,0,0
228500,8,2169,2,Gd,647,1284,1284,Gd,Gd,2,7,2002,2002,149.0,2002.0,1,RFn,Attchd,Ex,0,PConc,,192,885
177000,6,1913,2,TA,342,896,1172,TA,TA,1,9,1928,1950,0.0,1929.0,1,Unf,Detchd,Gd,0,BrkTil,57.0,0,741
155835,7,1456,2,Gd,440,728,728,Gd,Gd,2,8,2006,2006,0.0,2006.0,1,Fin,Attchd,Ex,0,PConc,85.0,0,728
108500,4,960,1,TA,308,960,960,TA,Fa,1,5,1920,1950,0.0,1997.0,0,Unf,Detchd,Gd,250,PConc,50.0,0,0
262500,7,2156,2,TA,508,1568,2156,TA,TA,2,9,1968,2003,0.0,1968.0,1,RFn,Attchd,TA,297,CBlock,,0,0
283463,8,1776,3,Gd,712,1732,1776,Ex,Gd,2,7,2006,2007,100.0,2006.0,1,Fin,Attchd,Ex,80,PConc,93.0,0,0
215000,7,1494,2,Gd,514,1482,1494,Gd,Gd,2,5,1998,1998,0.0,1998.0,1,RFn,Attchd,Ex,1443,PConc,,402,0
122000,8,2358,0,TA,0,684,938,TA,TA,2,8,1872,1987,0.0,,0,,,Fa,259,BrkTil,50.0,0,1215
200000,5,2634,4,TA,968,1248,1338,TA,TA,2,12,1969,1969,368.0,1969.0,0,Unf,Detchd,TA,500,CBlock,91.0,0,1296
171000,6,1716,2,TA,490,858,858,TA,TA,1,8,1962,1962,318.0,1962.0,1,Fin,Attchd,Ex,319,CBlock,70.0,0,858
134900,6,1176,2,Gd,624,698,786,TA,TA,1,4,1937,2000,0.0,1999.0,0,Unf,Detchd,TA,0,BrkTil,50.0,210,390
410000,8,3238,3,Gd,666,2033,2053,Gd,Gd,2,9,1995,1996,579.0,1996.0,1,Fin,Attchd,Ex,816,PConc,56.0,283,1185
235000,7,1865,3,Gd,839,992,992,Gd,Gd,2,7,2000,2000,0.0,2000.0,1,RFn,Attchd,Ex,735,PConc,,0,873
170000,7,1920,2,TA,487,570,1222,TA,Gd,3,8,1968,1992,143.0,1968.0,1,RFn,Attchd,Gd,0,CBlock,102.0,0,698
110000,5,892,1,TA,264,864,892,TA,TA,1,5,1966,1966,65.0,1966.0,0,RFn,Attchd,TA,340,CBlock,,0,0
149900,5,1078,2,TA,500,1078,1078,TA,TA,1,6,1971,2008,0.0,1971.0,1,Fin,Attchd,Ex,734,CBlock,,0,0
177500,6,1573,2,Gd,440,756,769,Gd,Gd,2,5,2000,2000,216.0,2000.0,0,Unf,Detchd,Ex,378,PConc,,0,804
315000,9,1980,3,Gd,770,1980,1980,Ex,Ex,2,8,2004,2005,66.0,2004.0,1,Fin,Attchd,Ex,1447,PConc,129.0,194,0
189000,5,2601,2,TA,621,612,990,TA,TA,3,8,1921,1998,0.0,1998.0,0,RFn,BuiltIn,Ex,0,BrkTil,51.0,183,1611
260000,7,1530,2,Gd,430,1530,1530,Ex,Gd,2,7,2005,2005,16.0,2005.0,1,Fin,Attchd,Ex,1274,PConc,124.0,168,0
104900,4,1738,1,TA,368,715,1281,TA,TA,2,7,1920,2007,0.0,1920.0,1,Unf,Attchd,Gd,0,BrkTil,,55,457
156932,6,1412,2,TA,432,616,616,Gd,Gd,2,6,2006,2007,0.0,2007.0,1,Fin,BuiltIn,Ex,0,PConc,73.0,0,796
144152,7,1200,2,Gd,480,600,520,Gd,Gd,2,4,2005,2005,0.0,2005.0,0,RFn,Detchd,Ex,0,PConc,30.0,0,600
216000,7,1674,2,Gd,663,814,814,Gd,Gd,2,7,2000,2000,0.0,2000.0,0,RFn,Attchd,Ex,533,PConc,,0,860
193000,7,1790,2,Gd,588,873,882,Gd,Gd,2,7,1999,1999,158.0,1999.0,0,RFn,Attchd,Ex,633,PConc,68.0,0,908
127000,5,1475,1,TA,336,757,925,TA,TA,2,6,1977,1977,0.0,1977.0,1,RFn,Attchd,Ex,548,PConc,41.0,104,550
144000,6,848,2,Gd,420,848,848,Gd,Gd,1,4,2003,2004,170.0,2003.0,0,Fin,Attchd,Ex,685,PConc,,140,0
232000,8,1668,2,Gd,502,1657,1668,Gd,Gd,2,8,2003,2003,171.0,2003.0,1,Fin,Attchd,Ex,370,PConc,48.0,0,0
105000,4,1374,1,Fa,338,840,840,TA,TA,1,6,1920,1950,0.0,1967.0,0,Fin,Detchd,Ex,315,PConc,90.0,0,534
165500,6,1661,1,TA,377,992,1661,TA,Gd,1,8,1955,1996,0.0,1955.0,1,RFn,BuiltIn,Gd,831,CBlock,80.0,0,0
274300,7,2097,2,TA,583,1108,1108,Gd,Gd,2,8,1998,1998,0.0,1998.0,1,RFn,Detchd,Ex,975,PConc,75.0,253,989
466500,10,2633,3,Ex,804,2633,2633,Ex,Ex,2,8,2001,2002,705.0,2001.0,2,RFn,Attchd,Ex,1282,PConc,,314,0
250000,7,1958,3,Gd,936,1026,1026,Gd,Gd,2,9,2005,2005,0.0,2005.0,1,Fin,Attchd,Ex,0,PConc,85.0,154,932
239000,8,1571,3,Gd,722,1571,1571,Gd,Gd,2,7,2007,2007,80.0,2007.0,1,Fin,Attchd,Ex,0,PConc,89.0,100,0
91000,6,790,1,TA,160,768,790,Gd,TA,1,4,1930,1950,0.0,1925.0,0,Unf,Detchd,TA,384,BrkTil,52.0,0,0
117000,5,1604,2,TA,660,984,984,TA,TA,2,6,1941,1960,0.0,1977.0,0,Unf,Detchd,Ex,408,CBlock,60.0,0,620
83000,6,987,1,TA,264,483,483,TA,TA,1,5,1973,1973,408.0,1973.0,0,Unf,Detchd,TA,309,CBlock,21.0,72,504
167500,5,1394,2,TA,400,384,754,Gd,Gd,2,7,2006,2007,0.0,2007.0,0,Fin,BuiltIn,Gd,0,PConc,73.0,100,640
58500,3,864,1,TA,200,864,864,TA,TA,1,5,1914,1950,0.0,1938.0,0,Unf,Detchd,TA,203,BrkTil,45.0,0,0
237500,6,2117,2,TA,550,1205,2117,TA,TA,2,7,1970,1970,0.0,1970.0,2,Fin,Attchd,Ex,865,CBlock,,0,0
157000,7,1762,2,TA,576,596,998,Fa,Gd,1,8,1920,1950,0.0,1989.0,0,Unf,Detchd,Ex,0,BrkTil,60.0,36,764
112000,5,1416,2,TA,576,816,1416,TA,Gd,2,7,1918,2007,0.0,2007.0,0,Unf,Attchd,Ex,0,BrkTil,,0,0
105000,6,1258,1,TA,280,560,698,TA,TA,1,6,1939,1950,0.0,1939.0,0,Unf,Detchd,TA,204,BrkTil,60.0,0,560
125500,4,1154,1,TA,240,796,796,TA,Gd,1,7,1922,2007,0.0,1922.0,0,Unf,Detchd,Gd,735,BrkTil,40.0,0,358
250000,7,2784,2,TA,564,1392,1392,Gd,Gd,3,12,1978,1978,184.0,1978.0,2,RFn,Attchd,TA,790,CBlock,80.0,0,1392
136000,6,2526,1,TA,216,714,1664,TA,Gd,2,10,1916,1950,0.0,1916.0,1,Unf,Detchd,TA,168,BrkTil,60.0,88,862
377500,9,1746,3,Ex,758,1746,1746,Ex,Ex,2,7,2006,2007,160.0,2006.0,2,Fin,Attchd,Ex,1320,PConc,42.0,201,0
131000,6,1218,2,TA,440,735,869,TA,TA,1,6,1941,1950,0.0,2003.0,1,Unf,Detchd,Ex,375,BrkTil,60.0,0,349
235000,7,1525,2,Gd,541,1525,1525,Gd,Gd,2,6,2000,2000,244.0,2000.0,0,RFn,Attchd,Ex,1400,PConc,70.0,219,0
124000,5,1584,3,TA,792,1584,1584,TA,TA,2,8,1967,1967,0.0,1967.0,0,Unf,Detchd,TA,0,CBlock,65.0,0,0
123000,5,900,1,TA,288,864,900,TA,TA,1,6,1967,1967,0.0,1967.0,1,RFn,Attchd,TA,769,CBlock,68.0,175,0
163000,6,1912,2,TA,672,482,1221,Fa,TA,2,7,1905,2000,0.0,2003.0,1,Unf,Detchd,Ex,0,BrkTil,60.0,0,691
246578,7,1500,3,Gd,648,1356,1500,Gd,Gd,2,6,2006,2006,45.0,2006.0,1,Fin,Attchd,Ex,1070,PConc,53.0,161,0
281213,8,2482,3,Gd,642,1094,1133,Gd,Gd,2,9,2005,2006,245.0,2005.0,1,Fin,BuiltIn,Ex,0,PConc,88.0,144,1349
160000,5,1687,2,TA,572,747,1687,TA,TA,1,7,1948,1950,0.0,1966.0,2,Unf,Detchd,TA,353,CBlock,,0,0
137500,5,1513,1,TA,180,939,939,TA,TA,1,8,1920,2004,0.0,1933.0,0,Unf,Detchd,Ex,0,BrkTil,51.0,24,574
138000,5,1904,1,TA,240,1208,1136,TA,TA,1,7,1950,1982,0.0,1950.0,0,Unf,Attchd,Gd,180,CBlock,60.0,0,768
137450,6,1608,1,TA,216,976,1160,TA,Gd,2,7,1925,1990,0.0,1925.0,1,Unf,Detchd,Ex,264,BrkTil,51.0,147,448
120000,6,1158,1,TA,208,862,950,TA,TA,1,5,1929,1950,0.0,1929.0,1,RFn,BuiltIn,TA,0,BrkTil,50.0,0,208
193000,6,1593,2,TA,398,839,864,TA,TA,2,8,2004,2004,0.0,2004.0,1,Fin,Attchd,Ex,759,PConc,62.0,100,729
193879,7,1294,2,Gd,662,1286,1294,Gd,Gd,2,6,2006,2006,0.0,2006.0,1,RFn,Attchd,Ex,0,PConc,64.0,168,0
282922,8,1464,3,Gd,754,1485,1464,Gd,Gd,2,6,2007,2007,84.0,2007.0,0,Unf,Attchd,Ex,929,PConc,49.0,168,0
105000,3,1214,3,TA,936,672,694,TA,TA,1,6,1915,1950,0.0,1998.0,0,Unf,Detchd,TA,0,PConc,60.0,216,520
275000,8,1646,2,Gd,482,1594,1646,Ex,Gd,2,5,2004,2005,174.0,2004.0,1,Fin,Attchd,Ex,1373,PConc,44.0,128,0
133000,5,768,2,TA,396,768,768,Gd,TA,1,5,1972,2007,0.0,1988.0,0,Unf,Detchd,TA,656,CBlock,70.0,58,0
112000,5,833,0,TA,0,833,833,TA,TA,1,5,1985,1985,0.0,,0,,,Ex,625,CBlock,,0,0
125500,4,1363,2,TA,528,622,741,Fa,TA,1,6,1910,1950,0.0,1966.0,0,Unf,Detchd,Gd,0,CBlock,60.0,0,622
215000,7,2093,2,TA,542,791,1236,Gd,TA,2,7,1986,1991,123.0,1986.0,1,Fin,Attchd,Gd,0,CBlock,46.0,364,857
230000,7,1840,2,Gd,622,944,944,Gd,Gd,2,6,2001,2001,0.0,2001.0,0,RFn,Attchd,Ex,666,PConc,79.0,0,896
140000,6,1668,1,TA,271,856,1112,TA,TA,1,6,1950,2005,0.0,1950.0,0,Unf,Attchd,Ex,120,CBlock,80.0,0,556
90000,4,1040,2,TA,420,0,1040,,TA,2,6,1949,1950,0.0,1956.0,0,Unf,Detchd,Fa,0,Slab,60.0,0,0
257000,8,1844,2,Gd,620,1844,1844,Gd,Gd,2,7,2005,2006,366.0,2005.0,1,Fin,Attchd,Ex,976,PConc,88.0,165,0
207000,6,1848,2,TA,370,833,1053,TA,Gd,1,8,1923,2000,0.0,1922.0,1,Unf,Detchd,Gd,0,BrkTil,64.0,0,795
175900,7,1569,3,Gd,660,1386,1569,Gd,Gd,2,7,2007,2007,130.0,2007.0,1,RFn,Attchd,Ex,988,PConc,51.0,143,0
122500,4,2290,2,TA,560,777,1246,TA,TA,2,11,1885,1950,0.0,1971.0,0,Unf,Detchd,Gd,0,PConc,60.0,0,1044
340000,8,2450,3,Gd,1069,1284,1310,Gd,Gd,2,7,1998,1998,731.0,1998.0,1,Fin,Attchd,Ex,781,PConc,,0,1140
124000,5,1144,1,TA,336,1144,1144,TA,TA,1,6,1963,1963,0.0,1962.0,0,Unf,Detchd,TA,25,CBlock,71.0,0,0
223000,6,1844,2,Gd,540,1844,1844,TA,Gd,2,7,1969,1969,312.0,1969.0,1,RFn,Attchd,Gd,1110,CBlock,,0,0
179900,6,1416,2,TA,776,708,708,TA,TA,2,7,1968,1968,420.0,1968.0,1,RFn,Attchd,Gd,404,CBlock,90.0,0,708
127500,6,1069,2,TA,440,1069,1069,Gd,TA,2,4,1977,1977,0.0,1977.0,1,RFn,Attchd,TA,360,CBlock,53.0,0,0
136500,6,848,2,Gd,420,848,848,Gd,Gd,1,3,2003,2003,170.0,2003.0,0,Fin,Attchd,Ex,686,PConc,37.0,140,0
274970,6,2201,2,Gd,432,697,1575,Gd,Gd,2,8,1966,1966,0.0,1966.0,1,Unf,Attchd,TA,0,CBlock,,586,626
144000,5,1344,1,TA,484,1024,1344,TA,TA,1,6,1958,1983,0.0,1970.0,1,Unf,Detchd,TA,457,CBlock,,316,0
142000,6,1252,2,Gd,528,1252,1252,TA,Gd,1,7,1959,1959,243.0,1960.0,0,Unf,Detchd,Ex,0,CBlock,80.0,0,0
271000,7,2127,2,Gd,525,1223,1223,Gd,Gd,2,5,1994,1994,448.0,1994.0,2,RFn,Attchd,Ex,1000,PConc,81.0,171,904
140000,5,1558,1,TA,288,913,1048,TA,TA,1,6,1945,1950,0.0,1962.0,1,Unf,Attchd,TA,580,CBlock,60.0,0,510
119000,5,804,1,TA,240,788,804,TA,Gd,1,4,1940,1992,294.0,1940.0,2,Unf,Attchd,TA,510,CBlock,60.0,0,0
182900,6,1440,2,Gd,467,1440,1440,Gd,Gd,2,7,1981,1981,310.0,1981.0,1,Fin,Attchd,Ex,678,CBlock,,0,0
192140,5,1838,2,Gd,372,732,734,Gd,TA,2,7,2005,2005,0.0,2005.0,1,Fin,BuiltIn,Ex,0,PConc,60.0,100,1104
143750,6,958,2,TA,440,958,958,Gd,TA,2,5,1976,1976,0.0,1976.0,0,RFn,Attchd,TA,958,CBlock,,0,0
64500,4,968,1,TA,216,656,968,TA,TA,2,5,1927,2007,0.0,1928.0,0,Unf,Detchd,TA,0,BrkTil,60.0,0,0
186500,6,1792,2,TA,451,936,962,Gd,TA,2,8,2000,2000,318.0,2000.0,1,Fin,Attchd,Ex,0,PConc,93.0,0,830
160000,5,1126,2,TA,484,1126,1126,TA,TA,2,5,1977,1977,0.0,1977.0,1,RFn,Attchd,Fa,936,CBlock,80.0,295,0
174000,6,1537,2,Gd,462,1319,1537,TA,Gd,1,7,1962,2005,237.0,1962.0,1,RFn,Attchd,TA,0,CBlock,80.0,0,0
120500,4,864,2,TA,528,864,864,TA,TA,1,5,1971,1971,0.0,1974.0,0,Unf,Detchd,TA,616,PConc,60.0,0,0
394617,8,1932,3,Ex,774,1932,1932,Ex,Ex,2,7,2008,2008,426.0,2008.0,1,Fin,Attchd,Ex,1336,PConc,96.0,0,0
149700,6,1236,2,TA,923,912,1236,TA,TA,1,6,1957,1996,0.0,1957.0,0,Unf,Attchd,TA,600,CBlock,90.0,0,0
197000,7,1725,2,TA,550,539,1040,TA,TA,2,6,1979,1979,96.0,1979.0,1,RFn,Attchd,TA,315,CBlock,80.0,0,685
191000,6,2555,2,TA,672,588,1423,Ex,TA,2,11,1922,1994,0.0,1993.0,1,Fin,Detchd,Fa,0,BrkTil,79.0,431,748
149300,6,848,2,Gd,420,848,848,Gd,Gd,1,3,2004,2004,147.0,2004.0,1,RFn,Attchd,Ex,697,PConc,,149,0
310000,10,2007,3,Ex,812,1017,1026,Ex,Ex,2,10,2008,2008,160.0,2008.0,1,Fin,Attchd,Ex,765,PConc,85.0,168,981
121000,6,952,1,TA,192,952,952,TA,Fa,1,4,1916,1950,0.0,1916.0,1,Unf,Detchd,Fa,0,BrkTil,,0,0
179600,7,1422,2,Gd,626,1422,1422,Gd,Gd,2,7,2004,2004,106.0,2004.0,0,RFn,Attchd,Ex,0,PConc,63.0,192,0
129000,6,913,1,TA,240,814,913,TA,TA,1,6,1966,1966,0.0,1990.0,0,Unf,Detchd,Gd,187,CBlock,70.0,0,0
157900,5,1188,1,TA,312,1188,1188,TA,TA,1,6,1962,1962,189.0,1962.0,0,Unf,Attchd,TA,593,CBlock,,261,0
240000,8,2090,2,Gd,556,1220,1220,Gd,Gd,2,8,1995,1996,438.0,1995.0,1,RFn,Attchd,Ex,1079,PConc,80.0,0,870
112000,4,1346,1,TA,384,560,796,Fa,TA,1,6,1910,2000,0.0,1950.0,0,Unf,Detchd,Gd,0,CBlock,70.0,168,550
92000,5,630,0,TA,0,630,630,Gd,Ex,1,3,1970,1970,0.0,,0,,,Ex,553,CBlock,21.0,0,0
136000,5,1792,0,TA,0,896,896,Gd,TA,2,8,1974,1974,0.0,,0,,,TA,0,CBlock,60.0,32,896
287090,8,1578,3,Gd,840,1573,1578,Gd,Ex,2,7,2008,2009,194.0,2008.0,1,Fin,Attchd,Ex,0,PConc,78.0,0,0
145000,5,1072,2,TA,525,547,1072,Gd,TA,1,5,2005,2005,80.0,2005.0,0,Fin,Basment,Gd,547,PConc,35.0,0,0
84500,5,1140,0,TA,0,1140,1140,Gd,TA,1,6,2006,2006,0.0,,0,,,Ex,0,PConc,90.0,36,0
185000,7,1221,2,Gd,400,1221,1221,Gd,Gd,2,6,2004,2005,0.0,2004.0,0,RFn,Attchd,Ex,410,PConc,62.0,0,0
175000,6,1647,2,TA,460,953,953,Gd,TA,2,7,1999,2000,0.0,1999.0,1,RFn,Attchd,Ex,0,PConc,62.0,0,694
210000,6,2073,2,TA,500,1542,2073,Gd,TA,2,7,1978,1988,119.0,1978.0,2,Unf,Attchd,TA,790,CBlock,85.0,349,0
266500,7,2340,1,Ex,252,1152,1188,TA,Gd,2,9,1941,2006,0.0,1941.0,2,RFn,Attchd,Ex,275,Stone,66.0,0,1152
142125,5,1078,1,TA,240,1078,1078,TA,Gd,1,5,1950,1996,0.0,1950.0,0,Unf,Attchd,Gd,49,CBlock,68.0,366,0
147500,5,1256,1,Gd,276,1256,1256,TA,TA,1,6,1965,1965,0.0,1965.0,0,Fin,Attchd,Gd,830,CBlock,75.0,736,0
