OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,TotalBsmtSF,BsmtQual,1stFlrSF,KitchenQual,FullBath,TotRmsAbvGrd,YearBuilt,GarageFinish,YearRemodAdd,GarageYrBlt,MasVnrArea,Fireplaces,HeatingQC,BsmtFinSF1,Foundation,GarageType,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,BsmtExposure,HalfBath,LotArea,LotShape,CentralAir,Electrical,PavedDrive,BsmtFullBath
6,1484,2,Gd,393,783,Gd,783,Gd,2,8,2005,Fin,2007,2005.0,0.0,1,Ex,0,PConc,Attchd,65.0,0,701,72,No,1,10237,Reg,Y,SBrkr,Y,0
5,1308,1,Gd,256,728,TA,976,TA,1,7,1940,Unf,1950,1940.0,0.0,2,Ex,428,BrkTil,Detchd,130.0,0,332,70,No,1,9600,IR1,Y,SBrkr,Y,1
5,1098,1,TA,260,1098,TA,1098,TA,1,6,1955,Unf,1955,1955.0,151.0,0,TA,902,CBlock,Attchd,,0,0,0,No,0,7390,IR1,Y,SBrkr,Y,1
3,968,0,TA,0,600,TA,600,TA,1,6,1910,,1950,,0.0,0,Fa,0,BrkTil,,50.0,0,368,0,No,0,5925,Reg,N,SBrkr,Y,0
6,1095,1,TA,264,588,TA,1095,TA,1,6,1958,RFn,1958,1958.0,105.0,0,TA,513,CBlock,Attchd,75.0,0,0,0,Gd,0,10382,Reg,Y,SBrkr,Y,1
4,1192,0,TA,0,720,TA,720,TA,1,6,1949,,1950,,0.0,0,TA,0,CBlock,,60.0,0,472,0,No,1,10800,Reg,N,FuseA,Y,0
7,1626,2,Gd,474,764,Gd,764,Gd,2,6,2003,RFn,2004,2003.0,106.0,0,Ex,567,PConc,BuiltIn,36.0,0,862,27,No,0,2268,Reg,Y,SBrkr,Y,0
6,918,1,TA,264,918,Gd,918,TA,2,5,1979,Unf,1979,1979.0,0.0,1,TA,0,CBlock,Attchd,55.0,28,0,0,No,0,7892,Reg,Y,SBrkr,Y,0
7,1428,2,Gd,480,1428,Gd,1428,Gd,2,6,2007,Fin,2008,2007.0,,0,Ex,0,PConc,Attchd,95.0,0,0,120,No,0,11639,Reg,Y,SBrkr,Y,0
7,2019,2,TA,532,728,Gd,1136,Gd,1,8,1910,Unf,1993,1997.0,0.0,0,TA,0,BrkTil,Detchd,60.0,509,883,135,No,0,11414,IR1,N,SBrkr,Y,0
7,1382,2,Gd,490,673,Gd,673,Gd,2,6,2000,Unf,2000,2000.0,0.0,0,Ex,641,PConc,Detchd,,153,709,50,No,1,2651,Reg,Y,SBrkr,Y,1
4,869,0,TA,0,440,Gd,869,Fa,1,4,1923,,1958,,0.0,0,TA,0,PConc,,51.0,0,0,0,No,0,5900,IR1,Y,FuseA,Y,0
7,1241,2,Gd,569,1241,Gd,1241,Gd,1,4,2006,Fin,2007,2007.0,,0,Ex,1106,PConc,Attchd,35.0,0,0,116,No,1,4274,IR1,Y,SBrkr,Y,1
4,894,2,TA,400,894,TA,894,TA,1,5,1954,Unf,1954,1999.0,0.0,0,Ex,552,CBlock,Detchd,68.0,0,0,0,No,0,9450,Reg,Y,SBrkr,Y,0
5,1121,2,TA,480,1121,TA,1121,TA,1,5,1963,Unf,1963,1963.0,0.0,0,TA,651,PConc,Detchd,80.0,0,0,80,No,0,8816,Reg,Y,SBrkr,Y,1
7,999,2,Ex,588,944,TA,999,Ex,1,6,1961,RFn,2007,1961.0,210.0,0,Gd,867,CBlock,Attchd,,144,0,76,Av,0,12122,IR1,Y,SBrkr,Y,1
8,2612,3,Gd,676,1225,Gd,1276,Gd,2,8,1998,Fin,1999,1998.0,975.0,1,Ex,854,PConc,Attchd,98.0,250,1336,0,No,1,12203,IR1,Y,SBrkr,Y,1
7,1266,2,Gd,388,1266,Gd,1266,Gd,2,6,2007,Fin,2007,2007.0,16.0,1,Ex,0,PConc,Attchd,43.0,100,0,16,Av,0,3182,Reg,Y,SBrkr,Y,0
8,2290,2,Gd,779,1128,Gd,1149,Gd,2,9,2002,Unf,2002,2002.0,0.0,1,Ex,0,PConc,Attchd,,0,1141,0,Mn,1,11250,Reg,Y,SBrkr,Y,0
5,1734,2,TA,539,0,,1302,Gd,2,8,1977,Unf,1977,1977.0,0.0,0,TA,0,CBlock,Attchd,75.0,0,432,0,,0,10125,Reg,Y,SBrkr,Y,0
5,1164,1,TA,240,1164,TA,1164,TA,1,5,1950,Unf,1950,1950.0,0.0,0,TA,1040,CBlock,Detchd,68.0,0,0,48,No,0,10880,Reg,N,SBrkr,Y,1
6,1635,1,TA,255,485,TA,1001,Gd,1,5,1910,Unf,2003,1950.0,0.0,0,Gd,0,CBlock,Attchd,59.0,394,634,0,No,0,5310,Reg,Y,SBrkr,Y,0
9,1940,3,Ex,606,1930,Ex,1940,Ex,2,8,2009,Fin,2010,2010.0,450.0,1,Ex,1646,PConc,Attchd,83.0,168,0,95,Av,1,10159,IR1,Y,SBrkr,Y,1
6,2030,2,TA,551,848,TA,1118,Gd,2,8,1976,Fin,1976,1976.0,298.0,1,TA,156,CBlock,Attchd,,0,912,224,No,1,12046,IR1,Y,SBrkr,Y,0
7,1576,2,Gd,614,770,Gd,778,Gd,2,6,2006,RFn,2006,2006.0,0.0,0,Ex,0,PConc,Attchd,65.0,0,798,50,No,1,8125,Reg,Y,SBrkr,Y,0
8,2392,3,Gd,870,1396,Gd,1407,Gd,2,7,1997,Fin,1998,1997.0,423.0,1,Ex,1074,PConc,Attchd,82.0,0,985,70,No,1,9452,Reg,Y,SBrkr,Y,1
8,1742,2,Gd,424,916,TA,916,Gd,1,8,1882,Unf,1986,1925.0,0.0,1,Gd,216,BrkTil,Attchd,121.0,0,826,169,No,1,17671,Reg,Y,SBrkr,P,0
6,1851,2,TA,440,822,TA,1020,Gd,2,7,1964,RFn,1993,1964.0,340.0,1,Gd,536,CBlock,Attchd,80.0,239,831,42,Gd,1,9760,Reg,Y,SBrkr,Y,0
6,1500,2,TA,564,750,Gd,750,Gd,2,6,2005,RFn,2006,2005.0,0.0,0,Ex,0,PConc,Attchd,68.0,0,750,35,No,1,8846,Reg,Y,SBrkr,Y,0
10,1718,3,Ex,786,1700,Ex,1718,Ex,2,7,2006,Fin,2007,2008.0,230.0,1,Ex,1172,PConc,Attchd,96.0,216,0,48,Gd,0,12456,Reg,Y,SBrkr,Y,1
4,1230,1,TA,305,747,TA,774,TA,1,5,1946,Unf,1950,1946.0,0.0,0,TA,384,CBlock,Detchd,51.0,0,456,57,No,1,4712,IR1,Y,SBrkr,Y,1
5,1050,1,TA,368,1050,TA,1050,TA,1,6,1961,Unf,1961,1961.0,0.0,0,TA,915,CBlock,Attchd,,0,0,319,No,0,10659,IR1,Y,SBrkr,Y,1
6,1442,2,TA,615,1442,TA,1442,TA,2,6,1970,RFn,1970,1970.0,571.0,1,TA,0,CBlock,Attchd,,371,0,0,No,0,11717,IR1,Y,SBrkr,Y,0
3,1077,1,TA,210,1007,TA,1077,TA,1,6,1922,Unf,1950,1922.0,0.0,1,Fa,0,BrkTil,Detchd,60.0,0,0,100,No,0,9786,Reg,N,SBrkr,P,0
7,1208,2,Gd,632,1187,Gd,1208,Gd,2,6,2006,RFn,2006,2006.0,24.0,0,Ex,686,PConc,Attchd,64.0,105,0,61,Av,0,6762,Reg,Y,SBrkr,Y,1
3,944,2,TA,528,0,,944,Fa,1,4,1952,Unf,1952,1956.0,0.0,0,Fa,0,Slab,Detchd,74.0,0,0,0,,0,10206,Reg,N,FuseF,Y,0
5,691,1,TA,216,691,Fa,691,Ex,1,4,1920,Unf,1950,1920.0,0.0,0,Ex,0,BrkTil,Detchd,60.0,0,0,20,No,0,5400,Reg,Y,FuseA,N,0
8,1574,3,Gd,824,1574,Gd,1574,Gd,2,7,2006,RFn,2006,2006.0,53.0,1,Ex,24,PConc,Attchd,75.0,144,0,104,No,0,11957,IR1,Y,SBrkr,Y,0
5,1680,2,TA,528,1680,TA,1680,TA,2,8,1976,Unf,1976,1976.0,164.0,0,Fa,0,CBlock,Detchd,,0,0,0,No,0,11500,IR1,Y,SBrkr,Y,0
7,1504,2,Gd,457,1346,Gd,1504,Gd,2,7,2005,Fin,2006,2005.0,16.0,1,Ex,16,PConc,Attchd,43.0,156,0,0,No,0,3182,Reg,Y,SBrkr,Y,0
5,985,1,Gd,328,985,Gd,985,TA,2,6,1977,Unf,1977,1977.0,220.0,0,TA,595,CBlock,Attchd,65.0,210,0,0,Av,0,8385,Reg,Y,SBrkr,Y,0
6,1657,2,TA,484,1657,Gd,1657,TA,2,7,1970,Unf,1970,1970.0,0.0,1,Gd,1237,CBlock,Attchd,,0,0,0,No,0,12155,IR3,Y,SBrkr,Y,0
4,1092,1,TA,286,546,TA,546,TA,1,6,1970,RFn,1970,1970.0,0.0,0,TA,273,CBlock,Attchd,21.0,238,546,0,No,1,2217,Reg,Y,SBrkr,Y,0
7,1710,2,Gd,550,1710,Ex,1710,Gd,2,7,2004,Fin,2005,2004.0,108.0,1,Ex,0,PConc,Attchd,43.0,100,0,48,Mn,0,12118,IR1,Y,SBrkr,Y,0
5,1522,0,TA,0,1008,TA,1008,TA,2,7,1926,,1950,,0.0,0,Ex,0,BrkTil,,60.0,0,0,0,No,0,6000,Reg,Y,SBrkr,P,0
5,1271,1,TA,312,720,TA,720,TA,2,7,1948,Unf,1950,1948.0,0.0,1,TA,0,CBlock,Attchd,115.0,0,551,0,No,0,21286,Reg,Y,SBrkr,Y,0
5,1664,0,TA,0,0,,1664,TA,2,8,1965,,1965,,0.0,0,TA,0,CBlock,,75.0,0,0,0,,0,9825,Reg,N,SBrkr,Y,0
6,1502,1,TA,180,602,TA,900,Gd,1,7,1923,Unf,1996,1923.0,0.0,2,TA,0,PConc,Detchd,55.0,96,602,0,No,1,10592,Reg,Y,SBrkr,Y,0
5,1022,1,TA,280,1022,TA,1022,TA,1,4,1910,Unf,2006,1956.0,0.0,0,TA,247,BrkTil,Detchd,60.0,0,0,30,No,0,7200,Reg,N,SBrkr,Y,1
6,1082,1,TA,240,1082,TA,1082,TA,1,5,1948,Unf,1950,1948.0,206.0,1,TA,336,CBlock,Detchd,60.0,0,0,130,No,0,11664,Reg,Y,SBrkr,Y,0
8,1665,2,Gd,528,810,Gd,810,Gd,2,6,2001,Fin,2001,2001.0,0.0,0,Ex,643,PConc,Attchd,70.0,0,855,45,No,1,8400,Reg,Y,SBrkr,Y,1
7,1504,2,Gd,478,1504,Gd,1504,Gd,2,6,1996,Fin,1996,1996.0,196.0,1,Ex,690,PConc,Attchd,73.0,115,0,66,Gd,0,11883,Reg,Y,SBrkr,Y,1
8,1360,2,Gd,565,1220,Gd,1360,Gd,1,4,1984,RFn,1984,1984.0,0.0,1,Gd,1036,CBlock,Attchd,,63,0,0,Av,0,5814,IR1,Y,SBrkr,Y,1
7,1472,2,Gd,402,384,Gd,802,Gd,2,7,1991,RFn,1992,1991.0,76.0,1,Gd,0,PConc,Attchd,,164,670,0,No,1,10784,IR1,Y,SBrkr,Y,0
7,1506,2,Gd,440,1362,Gd,1506,Gd,2,6,2005,Fin,2005,2005.0,145.0,1,Ex,16,PConc,Attchd,43.0,142,0,20,Gd,0,3013,Reg,Y,SBrkr,Y,0
4,1132,2,TA,451,1132,Gd,1132,Gd,1,5,2005,Fin,2005,2005.0,0.0,0,Ex,1024,PConc,Attchd,60.0,252,0,64,No,1,7024,Reg,Y,SBrkr,Y,1
7,1220,2,Gd,632,1199,Gd,1220,Gd,2,6,2006,RFn,2006,2006.0,84.0,0,Ex,684,PConc,Attchd,64.0,105,0,54,Av,0,7406,Reg,Y,SBrkr,Y,1
5,1248,1,TA,160,912,TA,912,TA,1,6,1930,Unf,1950,1957.0,0.0,0,Gd,324,CBlock,Detchd,52.0,0,336,0,No,0,9439,Reg,Y,FuseA,Y,0
7,1504,2,Gd,437,1346,Gd,1504,Gd,2,7,2005,Fin,2006,2005.0,14.0,1,Ex,16,PConc,Attchd,43.0,156,0,20,No,0,3182,Reg,Y,SBrkr,Y,0
8,2898,2,Gd,665,1565,Gd,2898,Gd,2,10,1976,Fin,1976,1976.0,0.0,1,TA,1165,CBlock,Attchd,,0,0,72,Av,0,15498,IR1,Y,SBrkr,Y,1
5,882,2,TA,461,882,TA,882,TA,1,5,1972,Unf,1972,1980.0,0.0,0,TA,138,CBlock,Detchd,70.0,96,0,0,No,0,7700,Reg,Y,SBrkr,Y,1
5,1264,2,TA,461,1268,TA,1264,TA,1,6,1960,Unf,1960,1960.0,324.0,2,TA,697,CBlock,Attchd,73.0,0,0,0,No,0,9300,Reg,Y,SBrkr,Y,1
8,1646,3,Gd,800,1638,Gd,1646,Gd,2,7,2007,RFn,2008,2008.0,338.0,1,Ex,1513,PConc,Attchd,71.0,192,0,44,Gd,0,9520,IR1,Y,SBrkr,Y,1
5,1376,1,TA,240,768,TA,968,TA,1,6,1941,Unf,1950,1941.0,0.0,1,TA,368,CBlock,Attchd,79.0,0,408,0,No,0,9492,Reg,Y,SBrkr,Y,1
6,1218,1,TA,264,672,TA,672,TA,1,7,1972,Unf,1972,1972.0,281.0,0,Gd,317,CBlock,Detchd,21.0,0,546,28,No,1,1680,Reg,Y,SBrkr,Y,0
5,1928,0,TA,0,686,TA,948,TA,2,10,1916,,1995,,0.0,0,Gd,0,PConc,,,0,980,0,Mn,0,7082,Reg,Y,SBrkr,N,0
7,3082,2,TA,672,824,TA,1687,TA,2,12,1920,Fin,1970,1970.0,0.0,2,Ex,523,BrkTil,Basment,102.0,136,998,63,No,1,15863,Reg,Y,SBrkr,Y,1
8,2520,3,Gd,796,1338,Gd,1352,Gd,2,10,1993,RFn,1993,1993.0,0.0,1,Ex,1012,PConc,Attchd,,209,1168,55,No,1,14541,IR1,Y,SBrkr,Y,1
7,1654,3,Gd,900,1654,Gd,1654,Gd,2,6,2002,Unf,2002,2002.0,295.0,0,Ex,986,PConc,Attchd,,0,0,136,No,0,8125,Reg,Y,SBrkr,Y,1
5,954,1,TA,240,920,Fa,954,Fa,1,5,1938,Unf,1950,1938.0,0.0,1,Ex,0,PConc,Basment,50.0,0,0,0,No,0,6305,Reg,Y,SBrkr,Y,0
4,845,1,TA,290,0,,845,TA,1,5,1957,Unf,1957,1957.0,0.0,0,Ex,0,Slab,Detchd,,186,0,0,,0,11500,IR1,N,SBrkr,N,0
9,1620,3,Gd,912,1620,Ex,1620,Ex,2,6,2007,Fin,2008,2008.0,70.0,1,Ex,1022,PConc,Attchd,89.0,228,0,0,Gd,0,12898,IR1,Y,SBrkr,Y,1
8,2263,2,Gd,905,1055,Gd,1055,Gd,2,7,2001,Fin,2002,2001.0,396.0,1,Ex,0,PConc,BuiltIn,,0,1208,45,No,1,9240,Reg,Y,SBrkr,Y,0
4,1344,0,TA,0,546,TA,798,TA,1,6,1970,,2008,,0.0,1,TA,0,CBlock,,21.0,0,546,0,No,1,1533,Reg,Y,SBrkr,Y,0
4,630,1,TA,286,630,Gd,630,TA,1,3,1970,Unf,1970,1970.0,0.0,0,TA,509,CBlock,Attchd,21.0,0,0,0,Av,0,1477,Reg,Y,SBrkr,Y,1
5,1803,2,TA,484,1134,TA,1803,TA,2,8,1957,RFn,2000,1957.0,67.0,1,Ex,168,CBlock,Attchd,88.0,0,0,0,No,0,13125,Reg,Y,SBrkr,Y,1
6,1632,2,TA,484,800,TA,800,Gd,1,7,1966,Unf,2000,1966.0,252.0,0,Gd,400,CBlock,Attchd,,0,832,40,No,1,9130,Reg,Y,SBrkr,Y,0
6,1306,2,Gd,624,1306,Gd,1306,Gd,2,5,2005,RFn,2005,2005.0,135.0,1,Ex,900,PConc,Attchd,34.0,170,0,63,Av,0,5381,IR1,Y,SBrkr,Y,1
7,2329,2,TA,514,1475,Gd,1532,Gd,2,10,1990,Unf,1990,1990.0,99.0,1,Ex,1085,PConc,Attchd,86.0,192,797,121,No,1,11839,Reg,Y,SBrkr,Y,1
8,2524,2,Gd,542,2524,Gd,2524,Gd,2,9,1981,Fin,1981,1981.0,0.0,1,TA,1104,PConc,Attchd,80.0,474,0,120,No,1,9600,Reg,Y,SBrkr,Y,1
3,1733,2,TA,452,0,,1733,TA,2,8,1955,Unf,1955,1955.0,0.0,1,Ex,0,Slab,Attchd,,0,0,0,,0,13680,IR1,Y,FuseA,Y,0
9,2868,3,Gd,716,1992,Ex,1992,Ex,3,11,2005,Fin,2006,2005.0,208.0,1,Ex,240,PConc,BuiltIn,85.0,214,876,108,Av,1,16056,IR1,Y,SBrkr,Y,0
5,990,2,TA,672,990,Gd,990,TA,1,5,1994,Unf,1995,1996.0,0.0,0,Ex,686,PConc,Detchd,57.0,0,0,0,No,0,9245,IR2,Y,SBrkr,Y,0
5,1771,2,TA,336,0,,1771,TA,1,9,1960,Unf,2006,1960.0,75.0,1,TA,0,Slab,Attchd,100.0,0,0,0,,0,21750,Reg,Y,SBrkr,Y,0
4,930,1,TA,308,0,,930,Gd,1,6,1946,Unf,2006,1946.0,0.0,0,Ex,0,CBlock,Detchd,60.0,0,0,0,,0,11100,Reg,Y,SBrkr,Y,0
7,1302,2,Gd,436,1302,Gd,1302,Gd,2,6,2007,Fin,2007,2007.0,0.0,0,Ex,0,PConc,Attchd,73.0,0,0,22,Av,0,8993,IR1,Y,SBrkr,Y,0
7,1316,2,Gd,440,1316,Gd,1316,Gd,2,6,2007,Fin,2007,2007.0,0.0,1,Ex,0,PConc,Attchd,103.0,0,0,20,Av,0,11175,IR1,Y,SBrkr,Y,0
6,1977,2,TA,540,816,TA,1127,TA,1,9,1964,RFn,1978,1964.0,272.0,1,TA,442,CBlock,Attchd,100.0,0,850,52,No,1,9500,Reg,Y,SBrkr,Y,0
5,1526,1,TA,364,1216,TA,1526,TA,1,7,1957,Unf,2002,1957.0,145.0,1,Ex,383,CBlock,Basment,68.0,116,0,78,Av,0,8562,Reg,Y,FuseA,Y,0
8,1989,2,Gd,586,1065,Gd,1091,Gd,2,7,2002,Fin,2002,2002.0,210.0,1,Ex,932,PConc,Attchd,90.0,199,898,60,Mn,1,11367,Reg,Y,SBrkr,Y,1
6,1523,2,TA,478,1193,Gd,1523,TA,2,7,1976,Fin,1976,1976.0,160.0,1,TA,644,CBlock,Attchd,104.0,0,0,0,No,0,11361,Reg,Y,SBrkr,Y,0
7,1364,2,Gd,484,1364,Gd,1364,Gd,2,6,2005,RFn,2005,2005.0,240.0,1,Ex,659,PConc,Attchd,43.0,192,0,36,Av,0,7052,IR1,Y,SBrkr,Y,1
7,1850,2,Gd,467,973,Gd,979,Gd,2,7,1994,Fin,1994,1994.0,0.0,1,Ex,595,PConc,BuiltIn,,168,871,98,No,1,29959,IR2,Y,SBrkr,Y,0
9,2184,3,Ex,836,1104,Ex,1130,Ex,2,10,2008,Fin,2008,2008.0,154.0,1,Ex,936,PConc,Attchd,96.0,0,1054,102,Av,1,11308,IR1,Y,SBrkr,Y,1
6,1991,2,TA,432,854,TA,1096,TA,1,7,1932,Unf,1950,1977.0,480.0,1,TA,297,CBlock,Detchd,,0,895,0,Mn,1,11275,IR1,Y,SBrkr,Y,0
8,1338,2,Gd,582,1338,Gd,1338,Gd,2,6,2001,Fin,2001,2001.0,0.0,0,Ex,616,PConc,Attchd,41.0,0,0,0,Mn,0,4920,Reg,Y,SBrkr,Y,1
3,894,3,Fa,1248,894,TA,894,TA,1,6,1935,RFn,1950,1994.0,0.0,0,TA,0,CBlock,Detchd,120.0,0,0,20,No,0,18000,Reg,Y,SBrkr,Y,0
5,2337,2,TA,560,662,TA,1422,TA,2,10,1900,Unf,1950,1945.0,0.0,0,TA,0,BrkTil,Detchd,85.0,0,915,57,No,0,13600,Reg,N,SBrkr,Y,0
6,1103,2,TA,440,1103,TA,1103,Gd,1,5,1925,Unf,1980,1976.0,0.0,1,Gd,397,BrkTil,Detchd,50.0,166,0,120,No,0,6000,Reg,Y,SBrkr,Y,0
5,1154,2,TA,480,1154,TA,1154,TA,1,6,1966,RFn,1966,1966.0,200.0,1,Ex,740,CBlock,Attchd,,0,0,58,Mn,1,11000,IR1,Y,SBrkr,Y,0
7,2260,2,Gd,533,1306,Ex,1306,Gd,2,7,1996,RFn,1997,1996.0,0.0,0,Ex,1201,PConc,Attchd,80.0,296,954,44,Gd,1,14000,Reg,Y,SBrkr,Y,1
6,1571,2,Gd,380,799,Gd,799,TA,2,7,1993,RFn,1994,1993.0,0.0,1,Gd,0,PConc,Attchd,59.0,0,772,40,No,1,7837,IR1,Y,SBrkr,Y,0
6,1611,2,TA,442,780,TA,798,TA,1,7,1964,RFn,1964,1964.0,360.0,0,TA,674,CBlock,Attchd,80.0,328,813,128,Gd,1,9760,Reg,Y,SBrkr,Y,1
6,2521,2,TA,576,942,Gd,1291,TA,2,10,1973,Fin,1973,1973.0,0.0,1,Gd,837,CBlock,Attchd,42.0,728,1230,20,No,1,3964,Reg,Y,SBrkr,Y,1
5,893,2,TA,576,845,TA,893,Gd,1,4,1949,Unf,2003,1985.0,0.0,0,TA,220,CBlock,Detchd,60.0,0,0,0,No,0,9600,Reg,Y,SBrkr,Y,0
5,1048,1,TA,286,1048,TA,1048,TA,1,6,1956,Unf,1956,1956.0,120.0,0,TA,586,CBlock,Attchd,72.0,0,0,20,No,0,10152,Reg,Y,SBrkr,Y,1
6,1556,2,TA,441,727,TA,829,TA,1,8,1968,Unf,1968,1968.0,0.0,0,Ex,298,CBlock,Attchd,78.0,0,727,0,No,1,11700,Reg,Y,SBrkr,Y,0
5,1456,1,TA,280,810,Fa,1002,TA,1,7,1948,Unf,1950,1954.0,0.0,1,Fa,0,CBlock,Detchd,50.0,0,454,0,Mn,0,7585,Reg,Y,FuseA,P,1
6,1426,2,TA,440,690,TA,698,TA,1,6,1977,Fin,1977,1977.0,140.0,0,TA,535,CBlock,Attchd,75.0,252,728,0,No,1,7950,IR1,Y,SBrkr,Y,0
7,1240,3,Gd,826,1240,Gd,1240,Gd,2,5,2006,RFn,2006,2006.0,0.0,0,Ex,0,PConc,Attchd,74.0,140,0,93,Av,0,8556,Reg,Y,SBrkr,Y,0
7,1740,1,TA,240,800,TA,960,TA,1,6,1940,Unf,1984,1940.0,0.0,2,TA,410,CBlock,Attchd,75.0,0,780,0,No,1,13125,Reg,Y,SBrkr,Y,0
5,1466,2,TA,566,796,Fa,1096,Gd,2,7,1936,Unf,1989,1950.0,0.0,1,Gd,626,CBlock,Attchd,60.0,436,370,21,No,0,10800,Reg,Y,SBrkr,Y,0
5,1096,1,TA,299,1096,TA,1096,TA,1,6,1969,Fin,1969,1969.0,0.0,0,Ex,75,CBlock,Attchd,,240,0,32,Mn,0,15870,IR1,Y,SBrkr,Y,1
6,848,2,Gd,420,848,Gd,848,Gd,1,3,2004,RFn,2004,2004.0,169.0,1,Ex,662,PConc,Attchd,37.0,140,0,0,Mn,0,4435,Reg,Y,SBrkr,Y,1
5,990,1,TA,299,990,Gd,990,TA,1,5,1994,Unf,1994,1996.0,0.0,0,Gd,495,PConc,Attchd,65.0,0,0,64,No,0,8775,Reg,Y,SBrkr,Y,0
6,1258,2,Gd,528,1258,TA,1258,Gd,2,5,1971,RFn,2004,1971.0,144.0,0,Ex,656,CBlock,Attchd,80.0,55,0,0,No,0,11040,Reg,Y,SBrkr,Y,0
5,1040,1,TA,308,1040,TA,1040,TA,1,5,1963,Fin,1963,1963.0,0.0,0,Fa,824,CBlock,Attchd,75.0,0,0,0,No,1,7500,Reg,Y,SBrkr,Y,1
7,1459,2,Gd,527,1459,Gd,1459,Gd,2,6,2002,RFn,2002,2002.0,100.0,1,Ex,0,PConc,Attchd,70.0,192,0,39,No,0,8749,Reg,Y,SBrkr,Y,0
6,1251,1,TA,461,1251,TA,1251,TA,1,6,1964,RFn,1964,1964.0,425.0,2,TA,553,CBlock,Attchd,80.0,0,0,116,No,0,8800,Reg,Y,SBrkr,Y,1
6,1498,2,TA,409,691,Gd,691,TA,2,6,1995,Fin,1996,1995.0,0.0,1,Gd,592,PConc,Attchd,,315,807,44,No,1,13031,IR2,Y,SBrkr,Y,0
6,996,2,TA,564,936,Gd,996,Gd,1,5,1992,Unf,1992,1992.0,0.0,0,Ex,747,PConc,Attchd,73.0,120,0,0,Av,0,9069,Reg,Y,SBrkr,Y,1
4,1092,1,TA,286,546,TA,546,TA,1,6,1973,RFn,1973,1973.0,0.0,0,TA,334,CBlock,Attchd,,120,546,96,No,1,1974,Reg,Y,SBrkr,Y,0
8,1953,3,Gd,1043,1082,Gd,1082,Gd,2,9,2005,RFn,2006,2005.0,0.0,1,Ex,0,PConc,Attchd,85.0,160,871,50,Mn,1,10574,Reg,Y,SBrkr,Y,0
7,1709,2,Gd,380,970,Gd,970,Gd,2,7,2004,Unf,2004,2004.0,50.0,0,Ex,0,PConc,Detchd,24.0,0,739,40,No,0,2522,Reg,Y,SBrkr,Y,0
8,1247,2,Gd,550,1247,Gd,1247,Gd,1,4,2005,Fin,2005,2005.0,0.0,1,Ex,1039,PConc,Attchd,37.0,0,0,84,No,1,3316,IR1,Y,SBrkr,Y,1
3,1040,2,TA,400,0,,1040,TA,2,6,1950,Unf,1950,1987.0,0.0,0,Fa,0,Slab,Detchd,60.0,0,0,0,,0,8544,Reg,N,FuseA,Y,0
7,1252,2,Gd,462,600,Gd,624,Gd,2,4,1999,Unf,2000,1999.0,212.0,0,Ex,510,PConc,Detchd,24.0,0,628,48,No,1,2160,Reg,Y,SBrkr,Y,1
6,1694,2,TA,576,1181,TA,1390,TA,2,7,1925,Unf,1950,1925.0,0.0,1,Fa,423,PConc,Detchd,60.0,342,304,0,No,0,8400,Reg,Y,SBrkr,Y,0
5,1200,2,TA,884,864,TA,1200,Gd,1,6,1965,Unf,1998,1977.0,166.0,0,Gd,661,CBlock,Detchd,71.0,0,0,64,Mn,1,9230,Reg,Y,SBrkr,Y,1
5,936,1,TA,308,936,TA,936,TA,1,4,1956,Fin,2000,1956.0,0.0,0,Ex,248,CBlock,Attchd,74.0,0,0,0,No,0,5868,Reg,Y,SBrkr,Y,1
6,1314,2,Gd,440,1314,Gd,1314,Gd,2,6,2006,RFn,2006,2006.0,0.0,1,Gd,24,PConc,Attchd,78.0,0,0,22,No,0,9317,IR1,Y,SBrkr,Y,0
6,1355,0,TA,0,684,TA,773,Gd,1,7,1914,,2006,,0.0,0,TA,0,PConc,,60.0,136,582,0,No,1,6882,Reg,Y,SBrkr,Y,0
8,1088,2,Gd,461,1074,Gd,1088,Gd,1,5,1986,RFn,1986,1987.0,0.0,0,Ex,0,CBlock,Attchd,,0,0,74,No,1,3696,Reg,Y,SBrkr,Y,0
4,1324,1,TA,240,672,TA,757,TA,1,6,1936,Unf,1950,1936.0,0.0,0,TA,672,BrkTil,Detchd,50.0,0,567,0,No,0,6000,Reg,Y,SBrkr,Y,0
7,1601,2,TA,478,1271,Gd,1601,TA,2,7,1978,RFn,1978,1978.0,206.0,1,TA,704,CBlock,Attchd,82.0,0,0,0,No,0,11880,IR1,Y,SBrkr,Y,0
2,438,1,TA,246,290,TA,438,Fa,1,3,1920,Unf,1950,1930.0,0.0,0,TA,290,CBlock,Detchd,60.0,0,0,0,No,0,8400,Reg,N,FuseF,N,0
5,950,1,TA,280,950,TA,950,TA,1,5,1971,Unf,1971,1981.0,0.0,0,TA,412,CBlock,Detchd,61.0,0,0,0,No,0,9758,IR1,Y,SBrkr,Y,0
5,1134,1,TA,254,1010,TA,1134,TA,1,6,1960,RFn,2002,1960.0,45.0,0,Ex,588,CBlock,Attchd,70.0,0,0,16,No,0,7000,Reg,Y,SBrkr,Y,0
6,1194,2,TA,539,655,TA,1194,TA,1,6,1959,Fin,1959,1954.0,0.0,1,Ex,655,CBlock,BuiltIn,79.0,0,0,0,Mn,0,8910,Reg,Y,SBrkr,Y,0
